"AMOSTRAS","Quadrante","Count","Area","Total_Area","%Area","Perimetro","Major_E","Minor_E","Angle","Circularidade","Solidity","Feret","FeretX","Feret y","FeretAngle","MinFeret"
"BGM-0985","Q2","481","15.393451143451143","74.042500000000004","77.099999999999994","40.761000000000003","14.453999999999999","1.0577000000000001","69.197000000000003","0.93600000000000005","0.89100000000000001","16.152999999999999","188.84399999999999","201.84","103.33199999999999","1.1308"
"BGM-0985","Q3","561","13.743351158645277","77.100200000000001","81.680000000000007","37.851999999999997","13.591999999999999","1.0402","69.341999999999999","0.95299999999999996","0.89500000000000002","15.218","188.738","200.47800000000001","102.89","1.093"
"BGM-0985","Q4","553","16.101808318264013","89.042999999999992","90.17","41.972000000000001","15.018000000000001","1.0763","66.319999999999993","0.93200000000000005","0.88800000000000001","16.678999999999998","191.79900000000001","195.26900000000001","102.65600000000001","1.1491"
"BGM-0991","Q1","659","7.4446130500758727","49.06","78.87","73.56","26.82","1.8969999999999998","65.302000000000007","0.93600000000000005","0.89300000000000002","29.8","203.971","197.476","102.866","2.0179999999999998"
"BGM-0991","Q2","539","14.120593692022263","76.11","10.154999999999999","90.14","35.07","2.2879999999999998","57.710999999999999","0.93600000000000005","0.90200000000000002","39.56","101.848","100.08499999999999","113.327","2.444"
"BGM-0991","Q3","525","19.388571428571428","10.179","13.84","10.997","40.76","2.5609999999999999","58.005000000000003","0.90400000000000003","0.88800000000000001","46.27","100.64","98","110.786","2.79"
"BGM-0991","Q4","533","11.425891181988742","60.9","86.17","80.77","31.71","2.0579999999999998","53.514000000000003","0.59699999999999998","0.995","35.94","100.85899999999999","99.117999999999995","114.271","2.1850000000000001"
"BGM-0994","Q1","296","17.16554054054054","50.81","36.69","73.03","26.3","1.9300000000000002","61.887","0.94399999999999995","0.89700000000000002","29.5","189.22","198.77","101.97199999999999","2.0299999999999998"
"BGM-0994","Q2","249","26.931726907630523","67.06","41.33","80.31","31.68","2.2690000000000001","50.572000000000003","0.97","0.92500000000000004","35.99","99.561999999999998","97.876000000000005","114.664","2.327"
"BGM-0994","Q3","280","27.157142857142858","76.040000000000006","55.14","86.67","34.11","2.3109999999999999","59.77","0.96","0.91800000000000004","38.200000000000003","98.507000000000005","98.713999999999999","108.429","2.423"
"BGM-0994","Q4","262","25.217557251908396","66.069999999999993","45.95","82.25","32.619999999999997","2.2199999999999998","56.762","0.76300000000000001","1","36.93","102.16","104.41200000000001","110.98099999999999","2.3170000000000002"
"BGM-0995","Q1","406","14.145320197044335","57.43","58","78.59","26.15","1.9359999999999999","77.399000000000001","0.88200000000000001","0.90300000000000002","28.26","471.62099999999998","489.30799999999999","97.756","2.0680000000000001"
"BGM-0995","Q2","335","16.405970149253733","54.96","46.23","73.59","26.23","1.9079999999999999","69.876999999999995","0.93300000000000005","0.90600000000000003","28.9","241.815","241.43","109.682","2.0209999999999999"
"BGM-0995","Q3","276","23.253623188405797","64.180000000000007","44.2","84.92","29.93","2.2120000000000002","78.460999999999999","1","0.88900000000000001","33.03","218.417","245.315","100.214","2.3570000000000002"
"BGM-0995","Q4","243","24.094650205761315","58.55","35.44","78.75","27.74","2.028","82.228999999999999","0.92700000000000005","0.88800000000000001","30.59","264.30900000000003","252.31299999999999","106.77","2.1539999999999999"
"BGM-0998","Q1","213","8.1253521126760564","17.306999999999999","88.873999999999995","17.228999999999999","23.43","1.7090000000000001","20.492000000000001","0.93","0.98099999999999998","27.67","240.357","302.69","133.82900000000001","1.6850000000000001"
"BGM-0998","Q2","392","18","70.56","69.45","90.13","31.1","2.2250000000000001","76.397000000000006","0.90900000000000003","0.88700000000000001","34.28","257.33199999999999","247.416","99.745000000000005","2.3780000000000001"
"BGM-0998","Q3","469","12.426439232409381","58.28","68.209999999999994","79.41","27.84","2.04","78.052999999999997","0.59399999999999997","0.996","30.86","250.107","239.73599999999999","102.03400000000001","2.1739999999999999"
"BGM-0998","Q4","450","13.122222222222222","59.05","66.19","80.3","28.11","2.0989999999999998","77.27","0.92800000000000005","0.88700000000000001","31.08","247.92400000000001","243.29300000000001","99.718000000000004","2.2349999999999999"
"BGM-0998","Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-0998","Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-0998","Q3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-0998","Q4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-1023","Q1","653","7.4609494640122511","48.72","77.61","72.27","26.39","1.7489999999999999","68.182000000000002","0.92","0.89","29.54","191.845","210.77799999999999","108.19799999999999","1.895"
"BGM-1023","Q2","525","15.205714285714286","79.83","103.75","93.12","36.08","2.2730000000000001","60.802999999999997","0.92400000000000004","0.90100000000000002","40.72","100.19","97.138999999999996","115.122","2.4569999999999999"
"BGM-1023","Q3","469","12.575692963752665","58.98","71.64","78.14","30.91","1.9809999999999999","53.49","0.94099999999999995","0.91300000000000003","35.01","103.932","94.078999999999994","113.164","2.117"
"BGM-1023","Q4","409","11.540342298288509","47.2","51.25","68.87","27.66","1.8460000000000001","53.311999999999998","0.61499999999999999","0.997","31.43","102.465","103.60899999999999","114.116","1.9279999999999999"
"BGM-1029","Q1","426","13.103286384976526","55.82","58.01","76.75","27.4","2.056","66.81","0.94799999999999995","0.89500000000000002","30.68","200.06800000000001","195.19","100.93899999999999","2.1520000000000001"
"BGM-1029","Q2","333","27.267267267267268","90.8","74.84","98.96","37.799999999999997","2.5449999999999999","58.92","0.93300000000000005","0.89900000000000002","42.68","99.516999999999996","96.76","110.64400000000001","2.7010000000000001"
"BGM-1029","Q3","379","21.377308707124012","81.02","79.53","92.24","35.14","2.4210000000000003","58.24","0.94299999999999995","0.90500000000000003","39.89","101.70699999999999","94.929000000000002","113.56100000000001","2.5379999999999998"
"BGM-1029","Q4","365","23.580821917808219","86.07","83.4","96.62","36.49","2.4929999999999999","56.79","1","0.875","41.37","101.95099999999999","100.233","108.029","2.653"
"BGM-1034","Q1","1004","16.089641434262948","16.154","16.04","10.495000000000001","40.74","2.7030000000000003","36.962000000000003","0.93100000000000005","0.95899999999999996","43.89","476.65699999999998","543.03399999999999","125.907","2.7250000000000001"
"BGM-1034","Q2","756","2.1907407407407407","16.562000000000001","16.25","12.727","47.22","3.3979999999999997","43.392000000000003","0.93899999999999995","0.94699999999999995","51.74","516.351","529.67100000000005","117.88","3.4740000000000002"
"BGM-1034","Q3","381","7.8202099737532809","29.794999999999998","29.6","29","94.5","7.68","74.36","0.89","0.89","10.44","482.06","450.74","96.45","8.06"
"BGM-1034","Q4","629","13.012400635930048","81.848000000000013","82.699999999999989","96.32","37.119999999999997","2.5780000000000003","37.07","0.94099999999999995","0.95699999999999996","40.46","547.29999999999995","525.36699999999996","120.995","2.5910000000000002"
"BGM-1042","Q1","451","5.6474057649667406","25.469799999999999","68.97","24.750999999999998","89.19","6.4620000000000006","68.222999999999999","0.94","0.89600000000000002","98.84","203.42599999999999","199.98","102.468","6.8419999999999996"
"BGM-1042","Q2","459","13.807167755991285","63.374899999999997","65.989999999999995","39.47","14.221","1.0523","78.274000000000001","0.94299999999999995","0.88500000000000001","15.84","192.47900000000001","195.27500000000001","102.89700000000001","1.1159000000000001"
"BGM-1042","Q3","622","15.291514469453375","95.113219999999998","100.77","40.698","14.428000000000001","1.1214999999999999","71.7","0.95199999999999996","0.89400000000000002","16.163999999999998","194.17699999999999","198.191","101.54","1.1709000000000001"
"BGM-1042","Q4","530","14.634339622641511","77.561999999999998","78.540000000000006","40.506","14.491999999999999","1.0505","67.69","0.93700000000000006","0.88800000000000001","16.145","199.05500000000001","202.804","100.696","1.1217999999999999"
"BGM-1044","Q1","705","10.62704964539007","74.920699999999997","20.288","38","12.287000000000001","7.8379999999999992","76.314999999999998","0.86199999999999999","0.86099999999999999","13.88","195.13800000000001","200.73599999999999","101.789","8.9239999999999995"
"BGM-1044","Q2","635","14.167874015748032","89.966000000000008","93.68","40.299999999999997","14.368","1.0225","70.700999999999993","0.92500000000000004","0.88","16.119","200.54499999999999","192.22399999999999","99.643000000000001","1.1007"
"BGM-1044","Q3","1020","17.802647058823528","18.1587","19.238","45.658000000000001","16.116","1.1709000000000001","79.763999999999996","0.91700000000000004","0.88200000000000001","18.073","187.06200000000001","200.31899999999999","101.98","1.2536"
"BGM-1044","Q4","759","18.464163372859026","14.0143","14.191999999999998","48.195999999999998","16.780999999999999","1.1234999999999999","72.009","0.89400000000000002","0.878","18.762","195.17099999999999","196.66","99.480999999999995","1.2284000000000002"
"BGM-1064","Q1","424","12.95754716981132","54.94","56.82","77","27.89","2.7890000000000001","69.228999999999999","0.94499999999999995","0.89800000000000002","31.08","189.93899999999999","203.53100000000001","105.16800000000001","2.1339999999999999"
"BGM-1064","Q2","284","20.704225352112676","58.8","41.33","76.739999999999995","30.77","3.077","54.597999999999999","0.96","0.92","34.71","104.113","92.563000000000002","118.92400000000001","2.169"
"BGM-1064","Q3","345","20.544927536231885","70.88","63.33","85.34","32.93","3.2930000000000001","52.838999999999999","0.95","0.90900000000000003","37.35","102.643","97.344999999999999","113.592","2.3679999999999999"
"BGM-1064","Q4","398","18.108040201005025","72.069999999999993","76.150000000000006","85.81","33.31","3.3310000000000004","57.962000000000003","0.65400000000000003","0.997","37.57","101.221","102.47499999999999","114.99","2.37"
"BGM-1103","Q1","559","10.257602862254025","57.34","78.19","80.400000000000006","29.26","2.9260000000000002","76.215999999999994","0.92100000000000004","0.88400000000000001","32.57","187.535","212.233","106.98","2.1859999999999999"
"BGM-1103","Q2","431","18.707656612529004","80.63","86.02","95.01","36.21","3.621","65.811999999999998","0.92200000000000004","0.89600000000000002","41.23","99.019000000000005","95.475999999999999","113.65900000000001","2.5049999999999999"
"BGM-1103","Q3","412","19.788834951456312","81.53","86.99","94.29","36.01","3.601","55.988999999999997","0.92400000000000004","0.9","40.67","99.968000000000004","96.662999999999997","113.503","2.4329999999999998"
"BGM-1103","Q4","411","17.892944038929439","73.540000000000006","80.239999999999995","88.7","33.9","3.3899999999999997","56.869","0.64","0.875","38.590000000000003","99.858999999999995","97.307000000000002","111.199","2.3919999999999999"
"BGM-1106","Q1","368","14.573369565217391","53.63","49.1","79.790000000000006","26.78","2.6779999999999999","86.149000000000001","0.88900000000000001","0.89400000000000002","28.99","521.39400000000001","524.14400000000001","94.331000000000003","2.1080000000000001"
"BGM-1106","Q2","415","17.289156626506024","71.75","74.77","91.17","31.96","3.1960000000000002","78.215000000000003","0.89900000000000002","0.88600000000000001","34.950000000000003","248.14","242.42699999999999","100.774","2.3940000000000001"
"BGM-1106","Q3","473","14.649048625792812","69.290000000000006","81.790000000000006","88.68","31.17","3.117","82.405000000000001","0.63900000000000001","0.997","34.26","244.99199999999999","255.524","102.68","2.3519999999999999"
"BGM-1106","Q4","431","14.955916473317865","64.459999999999994","69.209999999999994","85.74","29.97","2.9969999999999999","79.424000000000007","0.91700000000000004","0.88300000000000001","33.130000000000003","261.33600000000001","242.387","101.863","2.3370000000000002"
"BGM-1134","Q1","772","6.4443005181347148","49.75","93.7","74.48","26.65","2.665","68.430000000000007","0.93300000000000005","0.88900000000000001","30.02","194.94","202.762","103.44199999999999","2.0510000000000002"
"BGM-1134","Q2","567","10.818342151675486","61.34","86.09","80.680000000000007","31.71","3.1710000000000003","52.11","0.94","0.90900000000000003","36.07","102.74299999999999","98.042000000000002","117.098","2.1840000000000002"
"BGM-1134","Q3","553","12.772151898734178","70.63","102.57","89.77","34.25","3.4249999999999998","57.47","0.69799999999999995","0.92600000000000005","39.04","98.972999999999999","99.613","111.72799999999999","2.3730000000000002"
"BGM-1134","Q4","573","11.275741710296684","64.61","98.28","84.18","32.57","3.2570000000000001","57.68","0.63100000000000001","0.997","37.07","95.325000000000003","103.25700000000001","114.72","2.2589999999999999"
"BGM-1143","Q1","693","7.6580086580086579","53.07","89.71","76.66","27.9","2.79","70.11","0.93300000000000005","0.88800000000000001","31.14","205.77500000000001","201.87700000000001","105.417","2.0979999999999999"
"BGM-1143","Q2","544","12.435661764705882","67.650000000000006","91.1","85.67","33.35","3.335","52.9","0.93700000000000006","0.90900000000000003","37.85","101.904","97.016999999999996","114.651","2.3109999999999999"
"BGM-1143","Q3","617","28.103727714748786","17.34","27.707000000000001","16.21","50.93","5.093","65.52","0.82399999999999995","0.85099999999999998","60","97.509","100.37","111.93300000000001","3.5249999999999999"
"BGM-1143","Q4","630","17.857142857142858","11.25","18.815000000000001","12.053000000000001","41.83","4.1829999999999998","59.68","1","0.875","48.38","100.29","101.673","112.764","2.8319999999999999"
"Aipim Abacate","Q1","291","43.649484536082475","12.702","89.108000000000004","15.186000000000002","28.45","2.8449999999999998","31.53","0.89700000000000002","0.94099999999999995","33.24","156.553","351.93799999999999","129.684","1.7969999999999999"
"Aipim Abacate","Q2","376","20.117021276595743","75.64","71.41","94.76","32.380000000000003","3.2380000000000004","77.2","0.92300000000000004","0.89200000000000002","35.729999999999997","249.91200000000001","232.529","98.896000000000001","2.5859999999999999"
"Aipim Abacate","Q3","430","15.993023255813954","68.77","70.89","89.97","31.51","3.1510000000000002","77.2","0.63800000000000001","0.997","34.49","237.381","245.32300000000001","96.713999999999999","2.4420000000000002"
"Aipim Abacate","Q4","493","11.369168356997971","56.05","68.83","79.09","27.71","2.7709999999999999","74.53","0.92600000000000005","0.88800000000000001","30.68","248.68600000000001","245.33699999999999","101.624","2.157"
"BGM-1150","Q1","286","10.647062937062937","30.450599999999998","30.23","35.137","11.605","1.1605000000000001","85.671999999999997","0.90700000000000003","0.89300000000000002","12.686","484.846","477.392","96.347999999999999","9.8680000000000003"
"BGM-1150","Q2","294","11.599795918367347","34.103400000000001","33.450000000000003","36.372","12.117000000000001","1.2117","85.869","0.91800000000000004","0.90500000000000003","13.097","467.98","494.19","97.18","1.026"
"BGM-1150","Q3","346","11.63208092485549","40.247","40","35.61","11.74","1.006","83.59","0.93","0.9","12.77","460.14","498.43","93.1","1.0369999999999999"
"BGM-1150","Q4","235","7.7669787234042555","18.252400000000002","18.440000000000001","29.422000000000004","98.64","8.1010000000000009","85.326999999999998","0.93100000000000005","0.89700000000000002","10.802","490.20400000000001","487.149","101.95","8.4779999999999998"
"BGM-1152","Q1","303","11.42062706270627","34.604500000000002","34.36","35.119999999999997","11.734999999999999","9.2880000000000003","89.781000000000006","0.91100000000000003","0.89400000000000002","12.690999999999999","470.58100000000002","466.04","98.796000000000006","9.7140000000000004"
"BGM-1152","Q2","312","13.438237179487178","41.927299999999995","41.13","37.638999999999996","12.532999999999999","1.0145999999999999","86.474000000000004","0.92","0.90200000000000002","13.508000000000001","494.25599999999997","521.90700000000004","96.62","1.0548999999999999"
"BGM-1152","Q3","296","10.893581081081081","32.244999999999997","32.1","34.06","11.41","9.3800000000000008","84.65","0.93","0.9","12.4","478.45","476.11","98.9","9.73"
"BGM-1152","Q4","315","12.721587301587302","40.073","40.49","37.361000000000004","12.545999999999999","1.0218","83.936999999999998","0.92300000000000004","0.90600000000000003","13.516","502.52699999999999","475.149","96.884","1.0644"
"BGM-1162","Q1","274","24.28102189781022","66.53","44.47","86.5","31.26","2.3420000000000001","77.66","0.95","0.89500000000000002","34.57","189.215","205.65299999999999","106.967","2.452"
"BGM-1162","Q2","269","38.490706319702603","10.354000000000001","68.94","10.542","40","2.7039999999999997","51.694000000000003","0.94099999999999995","0.90100000000000002","45.17","96.412999999999997","95.799000000000007","105.02","2.8780000000000001"
"BGM-1162","Q3","258","46.968992248062015","12.118","80.97","11.648999999999999","43.64","3.028","65.244","0.93600000000000005","0.89","49.23","99.876000000000005","94.278999999999996","110.812","3.226"
"BGM-1162","Q4","269","29.944237918215613","80.55","57.52","91.99","35.049999999999997","2.4710000000000001","54.136000000000003","1","0.875","39.79","95.754999999999995","104.59099999999999","111.45","2.5950000000000002"
"BGM-1164","Q1","381","16.107611548556431","61.370000000000005","60.93","44.381999999999998","14.584","1.1279999999999999","91.176000000000002","0.88400000000000001","0.89600000000000002","15.722999999999999","470.52800000000002","525.44899999999996","98.653999999999996","1.1932"
"BGM-1164","Q2","455","17.21131868131868","78.311499999999995","76.819999999999993","45.408999999999999","15.074000000000002","1.1551","82.225999999999999","0.88500000000000001","0.89800000000000002","16.133000000000003","479.80200000000002","507.28399999999999","92.358999999999995","1.2217"
"BGM-1164","Q3","546","14.801098901098902","80.814000000000007","80.3","41.6","13.76","1.1443999999999999","87.19","0.92","0.91","14.84","494.65","500.98","97.1","1.1949999999999998"
"BGM-1164","Q4","499","16.031122244488976","79.9953","80.819999999999993","44.474000000000004","14.793000000000001","1.1444000000000001","85.42","0.89500000000000002","0.90200000000000002","15.872","490.94","487.89600000000002","94.396000000000001","1.2054"
"BGM-1168","Q1","1024","3.4481347656249999","35.308900000000001","35.06","15.084999999999999","54.46","3.972","39.462000000000003","0.93300000000000005","0.95199999999999996","59.09","489.53899999999999","529.94299999999998","120.455","4.0960000000000001"
"BGM-1168","Q2","731","7.1549658002735974","52.302799999999998","51.31","24.184000000000001","82.25","6.2960000000000003","54.45","0.92700000000000005","0.93600000000000005","89.49","497.892","508.67200000000003","110.55800000000001","6.556"
"BGM-1168","Q3","620","6.3282258064516128","39.234999999999999","39","23.32","79.7","6.45","59.56","0.94","0.93","87.2","499.98","535.02","110.1","6.66"
"BGM-1168","Q4","631","7.6527416798732171","48.288800000000002","48.79","25.297999999999998","86.1","6.5419999999999998","58.225000000000001","0.92500000000000004","0.92900000000000005","93.46","513.30899999999997","518.62300000000005","110.57599999999999","6.8609999999999998"
"BGM-1189","Q1","590","9.3661016949152547","55.26","79.53","77.150000000000006","27.75","2.0059999999999998","69.418000000000006","0.93400000000000005","0.89400000000000002","31.06","197.37100000000001","206.91399999999999","103.429","2.1320000000000001"
"BGM-1189","Q2","525","17.478095238095239","91.76","119.25","10.135","38.200000000000003","2.468","59.55","0.91400000000000003","0.89100000000000001","43.36","99.95","99.222999999999999","116.79600000000001","2.6869999999999998"
"BGM-1189","Q3","507","15.826429980276133","80.239999999999995","105.35","94.08","35.82","2.339","54.634999999999998","0.93","0.89700000000000002","40.729999999999997","100.943","98.715999999999994","107.05","2.5179999999999998"
"BGM-1189","Q4","547","14.994515539305302","82.02","119.11","95.25","36.549999999999997","2.3149999999999999","62.07","1","0.875","41.22","98.120999999999995","102.58","112.604","2.5209999999999999"
"BGM-1213","Q1","360","16.011111111111113","57.64","50.62","78.11","28.29","2.0649999999999999","76.31","0.93600000000000005","0.89400000000000002","31.62","191.619","210.02500000000001","102.705","2.1779999999999999"
"BGM-1213","Q2","296","32.006756756756758","94.74","69.42","97.73","37.36","2.6149999999999998","57.634999999999998","0.95299999999999996","0.90800000000000003","42.38","99.198999999999998","98.23","111.61199999999999","2.7709999999999999"
"BGM-1213","Q3","298","26.885906040268456","80.12","61.83","92.98","35.57","2.4020000000000001","57.881999999999998","0.93300000000000005","0.9","40.39","99.918999999999997","98.275000000000006","111.636","2.552"
"BGM-1213","Q4","286","28.318181818181817","80.989999999999995","61.49","91.66","35.29","2.4059999999999997","58.024999999999999","0.70699999999999996","0.998","39.69","95.114999999999995","99.685000000000002","112.306","2.5339999999999998"
"BGM-1224","Q1","371","4.5754986522911052","16.975100000000001","45.97","22.158999999999999","80.58","6.1","72.828000000000003","0.96","0.89800000000000002","90.07","178.23699999999999","197.04900000000001","107.60899999999999","6.3150000000000004"
"BGM-1224","Q2","295","7.0946101694915251","20.929099999999998","21.79","26.954000000000001","99.86","7.8469999999999995","64.087999999999994","0.97699999999999998","0.90700000000000003","11.324999999999999","188.678","194.197","110.02800000000001","8.0440000000000005"
"BGM-1224","Q3","333","9.4108108108108102","31.338000000000001","33.199999999999996","31.173999999999999","11.493","8.7560000000000002","70.831999999999994","0.96899999999999997","0.90200000000000002","12.909000000000001","191.393","201.76","104.206","9.0879999999999992"
"BGM-1224","Q4","310","7.1229677419354838","22.081199999999999","22.36","27.274000000000001","10.204000000000001","7.7670000000000003","62.709000000000003","0.97499999999999998","0.90100000000000002","11.547000000000001","210.148","201.10599999999999","102.69999999999999","8.0380000000000003"
"BGM-1225","Q1","271","12.11221402214022","32.824100000000001","32.590000000000003","37.082000000000001","12.298999999999999","9.7789999999999999","85.221000000000004","0.89900000000000002","0.88900000000000001","13.385","494.30599999999998","493.81200000000001","98.257999999999996","1.0302"
"BGM-1225","Q2","242","13.546652892561983","32.782899999999998","32.159999999999997","38.811","12.986000000000001","1.0112999999999999","83.102999999999994","0.90300000000000002","0.9","13.981","495.483","514.69799999999998","94.117000000000004","1.0646"
"BGM-1225","Q3","302","10.544039735099338","31.843","31.7","34.78","11.55","9.7100000000000009","88.34","0.93","0.9","12.57","544.72","446.68","97.29","1.008"
"BGM-1225","Q4","228","9.5034210526315803","21.667800000000003","21.89","31.952999999999996","10.787000000000001","8.8780000000000001","87.114000000000004","0.93700000000000006","0.90300000000000002","11.670999999999999","508.54399999999998","523.53499999999997","96.741","9.2129999999999992"
"BGM-1251","Q1","649","9.6409861325115571","62.57","103.31","85.12","30.37","2.1440000000000001","71.185000000000002","0.92400000000000004","0.88900000000000001","33.869999999999997","201.15100000000001","198.858","101.976","2.286"
"BGM-1251","Q2","686","8.7448979591836729","59.99","103.92","82.66","29.36","2.1719999999999997","70.677000000000007","0.93799999999999994","0.89","32.9","189.17500000000001","198.5","102.982","2.2959999999999998"
"BGM-1251","Q3","657","8.5601217656012185","56.24","98.05","80.239999999999995","28.44","2.0629999999999997","71.790000000000006","0.92800000000000005","0.89","31.8","194.41900000000001","195.82300000000001","105.702","2.1970000000000001"
"BGM-1251","Q4","692","8.2182080924855487","56.87","102.16","80.19","28.75","2.0659999999999998","70.182000000000002","0.93500000000000005","0.88900000000000001","32.049999999999997","197.733","199.191","103.06","2.1949999999999998"
"BGM-1252","Q1","172","12.695930232558139","21.837","90.55","17.616999999999997","23.22","1.8530000000000002","26.99","0.91500000000000004","0.94299999999999995","28.2","85.581000000000003","358.02300000000002","125.437","1.79"
"BGM-1252","Q2","471","15.250530785562633","71.83","84.94","94.09","32.65","2.399","84.25","0.91500000000000004","0.88500000000000001","35.869999999999997","249.46100000000001","246.35","99.203000000000003","2.544"
"BGM-1252","Q3","111","2.8744144144144146","31.905999999999999","90.061999999999998","35.414000000000001","47","2.754","25.69","0.89400000000000002","0.97899999999999998","52.42","159.41399999999999","318.30599999999998","133.51300000000001","2.7480000000000002"
"BGM-1252","Q4","415","14.118072289156627","58.59","60.57","84.06","29.31","2.1890000000000001","75.760000000000005","0.92500000000000004","0.88100000000000001","32.49","249.25299999999999","240.97300000000001","95.808999999999997","2.319"
"BGM-1253","Q1","557","8.8276481149012564","49.17","63.21","76.13","25.56","1.952","85.903999999999996","0.9","0.89500000000000002","27.6","493.59199999999998","502.32499999999999","95.016999999999996","2.0659999999999998"
"BGM-1253","Q2","538","10.198884758364311","54.87","74.12","79.56","28.27","2.0680000000000001","78.096999999999994","0.93100000000000005","0.89200000000000002","31.08","246.59100000000001","243.29","99.257999999999996","2.181"
"BGM-1253","Q3","517","9.6847195357833655","50.07","64.59","75.099999999999994","26.48","1.9649999999999999","77.603999999999999","0.69899999999999995","0.999","29.45","246.02500000000001","247.70599999999999","101.834","2.089"
"BGM-1253","Q4","623","8.1187800963081855","50.58","75.55","75.959999999999994","26.54","1.9870000000000001","76.876999999999995","1","0.875","29.53","250.07499999999999","255.785","103.075","2.1080000000000001"
"BGM-1265","Q1","434","11.806451612903226","51.24","54.25","75.900000000000006","27.3","2.024","74.909000000000006","0.94199999999999995","0.89100000000000001","30.57","185.21199999999999","208.40299999999999","105.331","2.1219999999999999"
"BGM-1265","Q2","391","16.130434782608695","63.07","61.04","81.42","32.07","2.1680000000000001","51.804000000000002","0.94799999999999995","0.91100000000000003","36.36","96.608999999999995","93.938999999999993","115.667","2.2669999999999999"
"BGM-1265","Q3","303","21.557755775577558","65.319999999999993","51.26","82.66","32.57","2.2450000000000001","58.067","0.95599999999999996","0.91100000000000003","37.049999999999997","101.545","93.834999999999994","116.661","2.339"
"BGM-1265","Q4","256","15.875","40.64","27.62","62.65","25.59","1.768","49.134999999999998","0.75","0.999","28.88","102.58199999999999","96.218999999999994","119.396","1.7809999999999999"
"BGM-1288","Q1","234","6.5773504273504271","15.390999999999998","86.825000000000003","18.384999999999998","25.7","1.532","24.734999999999999","0.91700000000000004","0.94","29.55","106.624","380.55099999999999","129.767","1.536"
"BGM-1288","Q2","605","9.2578512396694208","56.01","85.08","81.39","28.35","2.101","77.75","0.92700000000000005","0.88600000000000001","31.44","251.57499999999999","253.17","100.694","2.234"
"BGM-1288","Q3","634","9.2902208201892744","58.9","93.19","84.84","29.49","2.1459999999999999","79.033000000000001","1","0.88900000000000001","32.69","269.62799999999999","259.21800000000002","96.965999999999994","2.2970000000000002"
"BGM-1288","Q4","763","7.0760157273918738","53.99","102.61","81.22","28.54","2.06","80.772999999999996","0.91900000000000004","0.88","31.56","258.82299999999998","247.99600000000001","101.71899999999999","2.1960000000000002"
"BGM-1310","Q1","399","11.425087719298245","45.586099999999995","45.26","35.539000000000001","11.849","9.3979999999999997","88.245999999999995","0.90400000000000003","0.89100000000000001","12.850999999999999","504.637","486.96699999999998","95.712000000000003","9.9"
"BGM-1310","Q2","368","11.548722826086957","42.499300000000005","41.69","35.311999999999998","11.765000000000001","9.2850000000000001","83.659000000000006","0.91800000000000004","0.89900000000000002","12.734","478.12799999999999","477.44","97.239000000000004","9.7579999999999991"
"BGM-1310","Q3","329","8.9769300911854106","29.534099999999999","29.4","31.38","10.59","8.74","84.6","0.94","0.9","11.53","488.47","499.14","92.87","9.09"
"BGM-1310","Q4","332","9.3398493975903616","31.008299999999998","31.33","32.259","10.824","8.9009999999999998","80.096999999999994","0.93300000000000005","0.90200000000000002","11.766999999999999","507.53300000000002","499.928","95.128","9.2650000000000006"
"BGM-1313","Q1","276","8.7693478260869568","24.203400000000002","24.03","31.744","10.681000000000001","8.5459999999999994","87.980999999999995","0.91300000000000003","0.89400000000000002","11.651999999999999","461.37","485.53300000000002","99.765000000000001","8.9640000000000004"
"BGM-1313","Q2","323","11.15560371517028","36.032600000000002","35.35","35.804000000000002","12.195","9.4409999999999989","84.51","0.91700000000000004","0.90200000000000002","13.154","474.61","489.01499999999999","91.430999999999997","9.9160000000000004"
"BGM-1313","Q3","508","13.503937007874017","68.600000000000009","68.2","39.65","13.08","1.1000000000000001","87","0.92","0.91","14.17","447.65","495.38","97.3","1.1380000000000001"
"BGM-1313","Q4","358","12.669776536312849","45.357799999999997","45.82","38.600999999999999","12.836000000000002","1.0282","85.953000000000003","0.90800000000000003","0.9","13.868","508.411","472.21199999999999","93.903000000000006","1.0771000000000002"
"BGM-1317","Q1","542","10.666051660516604","57.81","76.430000000000007","80.31","28.94","2.0510000000000002","71.599999999999994","0.93700000000000006","0.88900000000000001","32.24","194.76","206.55699999999999","103.85299999999999","2.19"
"BGM-1317","Q2","457","18.253829321663019","83.42","94.37","97.41","37.049999999999997","2.4670000000000001","61.58","0.92700000000000005","0.89100000000000001","42.07","106.315","96.347999999999999","111.425","2.6539999999999999"
"BGM-1317","Q3","508","21.541338582677167","10.943000000000001","14.397","11.315999999999999","41.98","2.6619999999999999","63.56","0.91","0.88700000000000001","47.72","103.435","97.549000000000007","108.479","2.9159999999999999"
"BGM-1317","Q4","322","19.086956521739129","61.46","49.3","82.82","28.75","2.2350000000000003","74.08","0.93799999999999994","0.89400000000000002","31.79","245.99100000000001","246.95","101.727","2.339"
